id	dist_bin_0	dist_bin_1	dist_multi_0	dist_multi_1	dist_multi_2	dist_multi_3	dist_multi_4
60d2af7e878541a176e77ba93ffce02e	1.0	0.0	1.0	0.0	0.0	0.0	0.0
09781b862951d6e646c62fc70d6a934b	0.0	1.0	0.0	0.0	0.0	0.0	1.0
cdd0caeffcc7fa7714f18e021e37365a	1.0	0.0	1.0	0.0	0.0	0.0	0.0
390fa2ba2775e70fbb9e10ff5f3765b7	0.0	1.0	0.0	0.2	0.8	0.0	0.0
ca44698d4f703a2c065ca34e9838d8f7	1.0	0.0	1.0	0.0	0.0	0.0	0.0
f7c8453468fea6bfee9e4a23ed3312b4	0.5	0.5	0.5	0.0	0.0	0.0	0.5
244a970696eeb1478fc347c8afe799e3	0.0	1.0	0.0	0.0	0.6	0.4	0.0
786d2d971df823337a0080883b6a4cfc	1.0	0.0	1.0	0.0	0.0	0.0	0.0
6340e834649645d6998d9504803abf8c	1.0	0.0	1.0	0.0	0.0	0.0	0.0
ca38188b6b6697bc6935c29af99e19ed	1.0	0.0	1.0	0.0	0.0	0.0	0.0
bf9c0608528e66ab2db9ce06c8481b72	1.0	0.0	1.0	0.0	0.0	0.0	0.0
21d1b9d79e967d9c43a3a61dae40dedb	1.0	0.0	1.0	0.0	0.0	0.0	0.0
64cd9a0a07edbfe3ccd78988bf7e9f8b	0.6	0.4	0.6	0.2	0.0	0.0	0.2
1fea9a6a7db82c956809aca8b5120048	0.2	0.8	0.2	0.2	0.4	0.0	0.2
abc00c0c7727f30964cc07cab1bc73f4	1.0	0.0	1.0	0.0	0.0	0.0	0.0
211861a7fc0a037c316b09df7f6d9178	0.0	1.0	0.0	0.0	0.0	0.0	1.0
0172bedeb43153c433d91e6f2e5f8895	1.0	0.0	1.0	0.0	0.0	0.0	0.0
eff3481b9df2e706bff0370739ef088c	1.0	0.0	1.0	0.0	0.0	0.0	0.0
b01527b4fa2048296bea2df0c057e524	0.0	1.0	0.0	0.0	0.2	0.0	0.8
90f4e2bcf442fad9eefbfd95cc6e34f1	0.0	1.0	0.0	0.4	0.4	0.0	0.2
2006685abc7d1709dd7ee24e2b76eacb	0.0	1.0	0.0	0.0	0.0	0.2	0.8
7b5fc6d37a65598babfccba147e06c7a	1.0	0.0	1.0	0.0	0.0	0.0	0.0
0212335e17d9782a5baa9e8b4cd6ec63	0.0	1.0	0.0	0.0	0.2	0.2	0.6
b192cc5ad2fbc957b56ebf84bf5cf351	0.0	1.0	0.0	0.0	0.0	0.0	1.0
cdd879caa966901e78a01097471cd71a	1.0	0.0	1.0	0.0	0.0	0.0	0.0
b28e8a22b37eafe89e993b7ddcf8e524	0.6	0.4	0.6	0.0	0.2	0.0	0.2
3a3b923465737d1a21254465313e5f5e	0.4	0.6	0.4	0.0	0.0	0.6	0.0
9d7cb033e8306b9b24b9824c7796328a	0.6	0.4	0.6	0.0	0.2	0.0	0.2
e76e3fbe841e9c4926564c312107b227	0.2	0.8	0.2	0.0	0.4	0.0	0.4
ba6b955474e78529ecf6194ecc1856d5	0.8	0.2	0.8	0.0	0.2	0.0	0.0
5676e26afd6755bb630ee3dc2e62195f	1.0	0.0	1.0	0.0	0.0	0.0	0.0
cf16e6daee8a793581ef52243bb134af	0.0	1.0	0.0	0.0	0.4	0.4	0.2
e0c9cca6f54a32ca9a6801429088a220	1.0	0.0	1.0	0.0	0.0	0.0	0.0
3015e7d2e66cd6e9cb6cdfc63da7e50f	1.0	0.0	1.0	0.0	0.0	0.0	0.0
56412a6af13a77a7258154921f34fe31	1.0	0.0	1.0	0.0	0.0	0.0	0.0
b96755267b279b8894da2d2ba03390b2	1.0	0.0	1.0	0.0	0.0	0.0	0.0
def0c3ae6d64d62be80701e0b5693572	1.0	0.0	1.0	0.0	0.0	0.0	0.0
340c6dd0a6ff93707172b52338fa9f9b	0.8	0.2	0.8	0.2	0.0	0.0	0.0
c62e7fa110dadb267a6afd495b33d6aa	0.0	1.0	0.0	0.0	0.0	0.0	1.0
e557483b7beaa7321caf54d540991a48	1.0	0.0	1.0	0.0	0.0	0.0	0.0
8ff0524693d152d63c11239a7aafe5f2	0.2	0.8	0.2	0.0	0.2	0.4	0.2
d239cf0e266fc59ceaf215a3cd375a9f	0.0	1.0	0.0	0.0	0.0	0.0	1.0
64538f5bedc87a59a7bba269d31ab7d8	1.0	0.0	1.0	0.0	0.0	0.0	0.0
2685f14cf5ceeadfa03d0097292f480c	0.4	0.6	0.4	0.6	0.0	0.0	0.0
6f7cc46bb19bb9d6db21e67b47bb8ecb	1.0	0.0	1.0	0.0	0.0	0.0	0.0
f7f6553bba1376feb85f6452282aaacd	0.2	0.8	0.2	0.2	0.0	0.0	0.6
676a302db4653e4fa2a1184c72c7dfc8	1.0	0.0	1.0	0.0	0.0	0.0	0.0
bc642862e1c1181a7730d63eb8a8fbc2	0.8	0.2	0.8	0.0	0.0	0.0	0.2
25cb99b9ded24bc03f29e9be357c4a29	0.4	0.6	0.4	0.0	0.4	0.0	0.2
16198d2dee11e1178ce9201fda4739eb	0.4	0.6	0.4	0.4	0.0	0.0	0.2
095cab504f2836feb6089bc4df1ef83e	1.0	0.0	1.0	0.0	0.0	0.0	0.0
7f56342b4f0f9c3f6a0b1f383baecc87	1.0	0.0	1.0	0.0	0.0	0.0	0.0
c288dd849b458325d163bdd85d688444	1.0	0.0	1.0	0.0	0.0	0.0	0.0
74d87453c2e6086ced2a4333d7084826	1.0	0.0	1.0	0.0	0.0	0.0	0.0
df5d4e9f801503185345a4d924a65862	1.0	0.0	1.0	0.0	0.0	0.0	0.0
102216ed7d1359bfbeb5fc37f08b5f39	1.0	0.0	1.0	0.0	0.0	0.0	0.0
4a595c4917900bf5dc35a537f3fc99b6	1.0	0.0	1.0	0.0	0.0	0.0	0.0
03084f9784a908689213745664bb7ac2	1.0	0.0	1.0	0.0	0.0	0.0	0.0
1e1cf6ab3caee287a4e2ccbf5f3ec410	0.6	0.4	0.6	0.0	0.0	0.2	0.2
b7978891578efe0822126a87bdc362c6	0.2	0.8	0.2	0.2	0.2	0.2	0.2
f9c5a52e220003bdb3c38edee0cff674	0.4	0.6	0.4	0.4	0.0	0.2	0.0
0dd6d3b3fccd0b91e153f6d575ba9356	1.0	0.0	1.0	0.0	0.0	0.0	0.0
6853790f9aa8789cd2482776476d1ae7	0.0	1.0	0.0	0.2	0.8	0.0	0.0
f52cbb616684656cae846b6044962a9e	1.0	0.0	1.0	0.0	0.0	0.0	0.0
f9ce608ec38919a6272f93d9c14a6a10	1.0	0.0	1.0	0.0	0.0	0.0	0.0
c9574d8d0d77df94c57a75b509462103	1.0	0.0	1.0	0.0	0.0	0.0	0.0
a094299e546513ad6b8c44dc5d6cb538	1.0	0.0	1.0	0.0	0.0	0.0	0.0
0f84895410bbf21e9aa7e6a3caeeb3d4	1.0	0.0	1.0	0.0	0.0	0.0	0.0
fecd8cf59ef158adb2e20572fc712734	0.4	0.6	0.4	0.0	0.0	0.0	0.6
b7204134b19f7e76275e74513597236b	1.0	0.0	1.0	0.0	0.0	0.0	0.0
8230666236f193706e27e78a253f7962	0.0	1.0	0.0	0.0	0.4	0.2	0.4
afd79df02f28c62a8be0ead253c121ec	0.0	1.0	0.0	0.0	0.4	0.4	0.2
52a18643f4de0ad8fc55cde5152b1dd4	0.4	0.6	0.4	0.6	0.0	0.0	0.0
6cb6a379b074b47f3590f222e5644d0a	0.8	0.2	0.8	0.0	0.0	0.2	0.0
51448dd4e719c735a311392bd20f7baa	0.8	0.2	0.8	0.0	0.0	0.0	0.2
a60e542fe21219ec2235fa50a40a8f94	1.0	0.0	1.0	0.0	0.0	0.0	0.0
e056562b0079fefa4a8f942c3a7c7e69	1.0	0.0	1.0	0.0	0.0	0.0	0.0
ba00bb26c4afd5c2a47a3ce90b61a2f0	1.0	0.0	1.0	0.0	0.0	0.0	0.0
961ac02cdbaef1fb32de8995728293f1	1.0	0.0	1.0	0.0	0.0	0.0	0.0
13a9c90f5926d2eec494c0bf0d77f6da	1.0	0.0	1.0	0.0	0.0	0.0	0.0
1455057b82fd3a8b7308d154a5f87008	1.0	0.0	1.0	0.0	0.0	0.0	0.0
707c80d4fb17cb095a3cbfacae733edd	1.0	0.0	1.0	0.0	0.0	0.0	0.0
eafa207669c5ae429b1f72479ef93912	0.8	0.2	0.8	0.0	0.0	0.2	0.0
84a0262d09c396df21ea70a167962e09	0.0	1.0	0.0	0.0	0.2	0.2	0.6
12110a374627ad5aa02b974e524bcb52	0.0	1.0	0.0	0.0	0.6	0.2	0.2
ad6f9a964e6078bb627825e50fb395e6	1.0	0.0	1.0	0.0	0.0	0.0	0.0
fedad538d702e6fcafcf6b5e76169bf4	1.0	0.0	1.0	0.0	0.0	0.0	0.0
1d39a13258eff56f6a9c1c9e888016ad	0.8	0.2	0.8	0.0	0.2	0.0	0.0
4298973c3172435a9f93a70f4af0f501	0.4	0.6	0.4	0.2	0.4	0.0	0.0
334552e8bfc25ff2feb3851e177fa440	0.4	0.6	0.4	0.0	0.2	0.0	0.4
9f081f1429e728162473140e9afbe738	1.0	0.0	1.0	0.0	0.0	0.0	0.0
b99f5b5d6e70de16234c4dcbf0d401ac	1.0	0.0	1.0	0.0	0.0	0.0	0.0
b4903da7b452eaca6e249347467fb25c	1.0	0.0	1.0	0.0	0.0	0.0	0.0
743af6d6e6b6dd300b9e5feaabe5893f	1.0	0.0	1.0	0.0	0.0	0.0	0.0
4cf2cda476ab5e0be4626cd7676b234f	0.8	0.2	0.8	0.0	0.2	0.0	0.0
45981463a321728d164d53de83a7a0f8	1.0	0.0	1.0	0.0	0.0	0.0	0.0
19d2c07ad8dfb3f1b194d29586cda0db	1.0	0.0	1.0	0.0	0.0	0.0	0.0
a1aa66091e4c6f86861296387060ec23	0.0	1.0	0.0	0.0	0.2	0.2	0.6
b67a72671a1f78441c4d25ad7beb468b	1.0	0.0	1.0	0.0	0.0	0.0	0.0
58bb86d1835cd001f89bf65163dd6c11	1.0	0.0	1.0	0.0	0.0	0.0	0.0
8637142af3c04b86204b9e7c26bf6e36	1.0	0.0	1.0	0.0	0.0	0.0	0.0
eacc09c0eae166430fdfbb80528594cd	1.0	0.0	1.0	0.0	0.0	0.0	0.0
f743e084ee8a8a580f0d5daf4ed117d1	1.0	0.0	1.0	0.0	0.0	0.0	0.0
c6a18e958dda067cd50115318ec087c4	1.0	0.0	1.0	0.0	0.0	0.0	0.0
1627765257162d4d5bd7bd1fcd01c533	0.4	0.6	0.4	0.0	0.4	0.2	0.0
831331fd65e542a149da57d93bcf817d	0.0	1.0	0.0	0.0	0.6	0.2	0.2
1ea3605de71048803316bb2371957053	0.0	1.0	0.0	0.0	0.0	0.0	1.0
2bfefd7d8a0a68630c33eec5ace1a44b	0.0	1.0	0.0	0.0	0.0	0.0	1.0
fd5d2ac6e95096fdbe7a20010f9515ff	0.4	0.6	0.4	0.2	0.4	0.0	0.0
26fe8f7947f597a4fea57536c26de0e9	0.0	1.0	0.0	0.0	0.2	0.2	0.6
5aa42bba12bb3a03a8392445ffd23c94	0.2	0.8	0.2	0.8	0.0	0.0	0.0
e86f312818bb3113f1a8f510474d3aeb	0.8	0.2	0.8	0.2	0.0	0.0	0.0
1bf8328df1ead10dc7a0330f6566dfb5	0.4	0.6	0.4	0.0	0.0	0.2	0.4
9466ca7bf6cea4676dacbff1eea4f2d1	1.0	0.0	1.0	0.0	0.0	0.0	0.0
366aeb9523bedeffd1c4622a6ece1435	0.0	1.0	0.0	0.0	0.0	0.0	1.0
f4f4b01f28acb7a6f2656b7a1a1b7760	1.0	0.0	1.0	0.0	0.0	0.0	0.0
14d024b0040de599d7cf91f0bb5bec0a	1.0	0.0	1.0	0.0	0.0	0.0	0.0
7969178f4abafcce0585cc9efe4629d3	0.0	1.0	0.0	0.0	0.0	0.0	1.0
501c5aa8c6ca1e986a71b3d0d127ef4c	0.6	0.4	0.6	0.2	0.2	0.0	0.0
4af479918054215314ed46101ec9625e	0.0	1.0	0.0	0.6	0.4	0.0	0.0
942bd0dd8dbfe57100d0550a472352f2	0.6	0.4	0.6	0.4	0.0	0.0	0.0
50637301887754caf9e138cd5c19425d	1.0	0.0	1.0	0.0	0.0	0.0	0.0
eb6d869bcdd60b6700188ee91416017e	0.0	1.0	0.0	0.0	0.0	0.0	1.0
eb64947b0a03a7320dba83a866111c9f	0.0	1.0	0.0	0.0	0.6	0.2	0.2
eddeb8ed3c87b76daea56a25043c2262	1.0	0.0	1.0	0.0	0.0	0.0	0.0
f9e6fc478866e9d0a3ea2f793c360dd0	0.8	0.2	0.8	0.2	0.0	0.0	0.0
177dc4243a026f23c023bc16f61e3871	1.0	0.0	1.0	0.0	0.0	0.0	0.0
4bce613f82efb7d3ba604a799c747eaa	0.2	0.8	0.2	0.8	0.0	0.0	0.0
faee2e26853bd66cb751dfdd935d9f20	0.2	0.8	0.2	0.2	0.6	0.0	0.0
9126d25bf4775ddffb9906caf058f7f0	1.0	0.0	1.0	0.0	0.0	0.0	0.0
a0348ae7e773be3f837ac98cbd33277f	1.0	0.0	1.0	0.0	0.0	0.0	0.0
4afca2254b34f6624635f605e00f8f19	1.0	0.0	1.0	0.0	0.0	0.0	0.0
ab372fda300982ea1de0e663b0e8ee09	1.0	0.0	1.0	0.0	0.0	0.0	0.0
8c3e2b35bfc211bebc7b6833abdf5470	1.0	0.0	1.0	0.0	0.0	0.0	0.0
8810ae44b932fc8ee9f145118cddcbb4	1.0	0.0	1.0	0.0	0.0	0.0	0.0
f95679e7bff7f23a3d507d6550e2a25e	0.0	1.0	0.0	0.0	0.0	0.2	0.8
7bd166970a2501d54be81008c56f01ba	0.4	0.6	0.4	0.2	0.2	0.0	0.2
e8fb7a9baeeb858153f4fafb8fd43568	0.0	1.0	0.0	0.0	0.2	0.4	0.4
d21ffbaadbe8b86f85a5d7eacb3509ff	1.0	0.0	1.0	0.0	0.0	0.0	0.0
80871889db07a6f67eca230a3185c2ea	1.0	0.0	1.0	0.0	0.0	0.0	0.0
3f0069a68efe367687684e0a7eed29cf	1.0	0.0	1.0	0.0	0.0	0.0	0.0
d27f5585fe31671489a7b33a63e60b9b	0.4	0.6	0.4	0.0	0.0	0.2	0.4
b20945079c8cbd94de5551cb1d380baa	0.0	1.0	0.0	0.0	0.8	0.0	0.2
1924f931bc6020e28f32aa550993f4fc	0.0	1.0	0.0	0.2	0.8	0.0	0.0
c21c297b54d009bcab8e8d81d1647081	0.8	0.2	0.8	0.0	0.0	0.0	0.2
4f8124210b6f4115140660116b5d14b8	0.0	1.0	0.0	0.0	1.0	0.0	0.0
036f50f197f7c72d9be50b900a3713da	0.0	1.0	0.0	0.0	0.0	0.0	1.0
deb4ce875a2f61cc8be55983d4549a3f	1.0	0.0	1.0	0.0	0.0	0.0	0.0
76eea2feb34d1dfecced1076cc6677b0	1.0	0.0	1.0	0.0	0.0	0.0	0.0
84e2c3b6192cbf0b4a7a365a62cef38e	1.0	0.0	1.0	0.0	0.0	0.0	0.0
b2deaecb09532ffe6714693aaf36ad5e	1.0	0.0	1.0	0.0	0.0	0.0	0.0
5fe827b3f656081484b6a82dbe7319fe	0.0	1.0	0.0	0.0	0.4	0.4	0.2
0e292d9b6853642eb53ddf8d1a2101fe	0.0	1.0	0.0	0.4	0.0	0.4	0.2
eb8ee338660b8fd52137f3f048b0d570	0.0	1.0	0.0	0.0	0.0	0.4	0.6
f454a8b8a326d470d9bb65b1a489820f	1.0	0.0	1.0	0.0	0.0	0.0	0.0
d1d544d840121872119c6f11a110abae	0.2	0.8	0.2	0.0	0.4	0.0	0.4
b5894efe8d1b66033d99ed466527e42a	1.0	0.0	1.0	0.0	0.0	0.0	0.0
a95928af922b1ac32b733a2835a855eb	1.0	0.0	1.0	0.0	0.0	0.0	0.0
2a3e7cfe15d6f5b6cc00d2f11d5a1390	0.8	0.2	0.8	0.0	0.2	0.0	0.0
da90b865629197f264d7059c62a28023	0.0	1.0	0.0	0.0	0.0	0.0	1.0
5eed650307ddee8b0b45c1de40ee975b	1.0	0.0	1.0	0.0	0.0	0.0	0.0
2a94579bdbc02d1e20a1abe7196a9581	1.0	0.0	1.0	0.0	0.0	0.0	0.0
5ef72e75ff8e1286a2f01a0694fc05d2	0.0	1.0	0.0	0.0	0.2	0.0	0.8
1d835c4578d5f90c834958447e2d9442	0.0	1.0	0.0	0.0	0.0	0.2	0.8
539c45351ea69503bf4a6ee186f9cee0	0.4	0.6	0.4	0.0	0.6	0.0	0.0
90b531d2e89dd57a6914afbd77a83cea	0.2	0.8	0.2	0.0	0.0	0.0	0.8
cc1ddbc5d6d484a7f28ab400a9af067a	1.0	0.0	1.0	0.0	0.0	0.0	0.0
187ebd1a832697af2cd91a91ce1126fe	1.0	0.0	1.0	0.0	0.0	0.0	0.0
92779cda5a8c69151d6f57f07a7d555a	1.0	0.0	1.0	0.0	0.0	0.0	0.0
a608854cd85e77e22624743727f2a8f3	1.0	0.0	1.0	0.0	0.0	0.0	0.0
2f1248b7ae3fb647ebf9ebdca85566e1	1.0	0.0	1.0	0.0	0.0	0.0	0.0
754548d6ba35cb0ad03064103444f6d6	0.2	0.8	0.2	0.2	0.2	0.4	0.0
ab7f1f586f6622947800d112f96fcd93	0.0	1.0	0.0	0.0	0.0	0.2	0.8
06773de2ec361446cf74656d470df347	0.6	0.4	0.6	0.4	0.0	0.0	0.0
3e506a3b0734232308b06b0d06a2643d	0.25	0.75	0.25	0.0	0.0	0.25	0.5
6098ec3a52bfadf9e2234eeb11694fd6	1.0	0.0	1.0	0.0	0.0	0.0	0.0
2f8c5d04140374db91929391c141756f	1.0	0.0	1.0	0.0	0.0	0.0	0.0
066ac7481be89e0b355a41a4ff306b2f	1.0	0.0	1.0	0.0	0.0	0.0	0.0
bf2d7190cf44b256f37d4560669ead2d	1.0	0.0	1.0	0.0	0.0	0.0	0.0
1126d0ec3b2b6ce5ca1d889ff3a017af	0.2	0.8	0.2	0.0	0.0	0.0	0.8
404a2af5faf88536c3433612ae94c35f	0.8	0.2	0.8	0.2	0.0	0.0	0.0
982b490327412bdcb75cffe5f7804d5d	0.6	0.4	0.6	0.2	0.0	0.2	0.0
10633f802b273062373fbef5a1b5ebb1	1.0	0.0	1.0	0.0	0.0	0.0	0.0
926a821910adaf0b23596f8ec9ca328d	1.0	0.0	1.0	0.0	0.0	0.0	0.0
278f007c18d7fb58b91fcb094e7a9f28	1.0	0.0	1.0	0.0	0.0	0.0	0.0
236f33a7e26673b46a2903c50e63aa7f	0.0	1.0	0.0	0.0	0.0	0.6	0.4
843e72267a4a4422345f614c003b8a27	0.0	1.0	0.0	0.4	0.2	0.4	0.0
8331c907fc4e3ba593d897056c8caa8f	0.0	1.0	0.0	0.0	0.4	0.4	0.2
2dacf553ee2b2e7278055d9f1b5c8bd0	0.8	0.2	0.8	0.0	0.0	0.0	0.2
5947c61c14553a2b89a2e9fb8f2a7692	1.0	0.0	1.0	0.0	0.0	0.0	0.0
5d720bad434a63bb47a04d13564df92f	1.0	0.0	1.0	0.0	0.0	0.0	0.0
15b572d8b6e7e9a869c7d6fe1dfd364e	1.0	0.0	1.0	0.0	0.0	0.0	0.0
6c42f26642ffb8b46f81570554981590	1.0	0.0	1.0	0.0	0.0	0.0	0.0
022a64e343accf7b0697ed399208eeeb	0.4	0.6	0.4	0.4	0.0	0.2	0.0
3eebb26a279bf78b2f877aebcc6014ed	1.0	0.0	1.0	0.0	0.0	0.0	0.0
7b234b5807aafbd2b8c4b20f56247879	0.42857142857142855	0.5714285714285714	0.42857142857142855	0.2857142857142857	0.14285714285714285	0.14285714285714285	0.0
ee6eaf6bf76a71930c0cbf871eb31658	1.0	0.0	1.0	0.0	0.0	0.0	0.0
ad47053ce10e4e84d58051f53f81d931	1.0	0.0	1.0	0.0	0.0	0.0	0.0
f9d2a0ea7489f0fdb024d54870a85e1a	1.0	0.0	1.0	0.0	0.0	0.0	0.0
1aede8b6ef06d4651aead8c2a8095918	0.0	1.0	0.0	0.0	0.0	0.0	1.0
0634747d7c3144e9e5c32d3f46be0f57	0.6	0.4	0.6	0.0	0.2	0.0	0.2
3b1509a638bc8d19731a38227d6e13e4	1.0	0.0	1.0	0.0	0.0	0.0	0.0
5f34a4be7511481399dada870284b7a5	1.0	0.0	1.0	0.0	0.0	0.0	0.0
053e4d7097e6bec94d6bcec89a0c2833	0.0	1.0	0.0	1.0	0.0	0.0	0.0
5c7d2b373f465f64073f337cd9caa004	1.0	0.0	1.0	0.0	0.0	0.0	0.0
f5b31a1141e891c2b5d83fb278f529a9	0.0	1.0	0.0	0.2	0.4	0.0	0.4
7e16f30367c7e45d86e3d7eed6fec48e	1.0	0.0	1.0	0.0	0.0	0.0	0.0
f938b1aca826efbfe65707c8a6fdd115	0.0	1.0	0.0	0.0	0.8	0.2	0.0
38b1cad0857eec45d07e5d4f12825dca	1.0	0.0	1.0	0.0	0.0	0.0	0.0
98cd4ae3185549487c9c7ff325004957	0.8	0.2	0.8	0.0	0.0	0.0	0.2
8bfbdf2e5d72ef8cf1ac21dafee56520	0.4	0.6	0.4	0.0	0.2	0.2	0.2
b7fdcd32d24ff325f33476d02a91d3e9	1.0	0.0	1.0	0.0	0.0	0.0	0.0
9cc8245df0749c876223d72a027e6a5e	1.0	0.0	1.0	0.0	0.0	0.0	0.0
fcbca8d8ac1f98040deaa5d983a61aec	1.0	0.0	1.0	0.0	0.0	0.0	0.0
b3cfcf48fa54f61444a623d10a357aca	0.0	1.0	0.0	0.0	0.0	0.4	0.6
d2602b504e513f5f706eeadd9416fef1	0.0	1.0	0.0	0.0	0.6	0.4	0.0
8269ccbd4f30f31d9fdf8b06c97dbfe7	1.0	0.0	1.0	0.0	0.0	0.0	0.0
1c4dfb5b0107fd0c1b8b726f9fc81724	0.8	0.2	0.8	0.0	0.0	0.0	0.2
7a657d62a82e64d17dabf817a39619a0	0.6	0.4	0.6	0.0	0.2	0.0	0.2
694ec12869c32c839adc1fb44589e57b	1.0	0.0	1.0	0.0	0.0	0.0	0.0
8f96324b9271c69a5ed7d3379c8ff7cc	0.0	1.0	0.0	0.0	0.0	0.0	1.0
0bcf67de8bf3cec490e6f6c39391e5b3	1.0	0.0	1.0	0.0	0.0	0.0	0.0
661afb80d1c9d7a46f5956997dc61f32	1.0	0.0	1.0	0.0	0.0	0.0	0.0
ee01498bccaa325bb2f37fd0e30a34d4	0.6	0.4	0.6	0.0	0.2	0.0	0.2
c42162f111a7a6547b59fb1541236087	0.0	1.0	0.0	0.0	0.0	0.2	0.8
d8b7aeca98deac3071c88f3655f79fe5	0.0	1.0	0.0	0.0	0.0	0.4	0.6
c45397d82ae5790548b4f0856d406a1b	1.0	0.0	1.0	0.0	0.0	0.0	0.0
4f0f5332ec5359823aa91243301f095f	1.0	0.0	1.0	0.0	0.0	0.0	0.0
60d32d39b332f24217e5879ed010a611	1.0	0.0	1.0	0.0	0.0	0.0	0.0
5d94d4653c43de9c56fc3a8a8eb651dc	1.0	0.0	1.0	0.0	0.0	0.0	0.0
c8b4954b2e48b93f57c92d1210947417	1.0	0.0	1.0	0.0	0.0	0.0	0.0
1db5a6e37edba3800c12c682fe6d3631	1.0	0.0	1.0	0.0	0.0	0.0	0.0
f22246bcd6d01bded4bc14d683f1dfa4	1.0	0.0	1.0	0.0	0.0	0.0	0.0
1031f8a62a8ccd1c78f62eca66123147	1.0	0.0	1.0	0.0	0.0	0.0	0.0
71837cf5807bda400c401cc641567903	1.0	0.0	1.0	0.0	0.0	0.0	0.0
f6425af650a66058e9b52d9bcd02f129	1.0	0.0	1.0	0.0	0.0	0.0	0.0
653546cfa50907d63f410094a6f0f265	0.0	1.0	0.0	0.0	0.8	0.0	0.2
6b8e6b360d3cc588a5909fc703fe5bec	1.0	0.0	1.0	0.0	0.0	0.0	0.0
37eefde2f1610aa06b5c0c22595a2088	0.0	1.0	0.0	1.0	0.0	0.0	0.0
4344f613d7c37a2fa79783c238ef14fd	1.0	0.0	1.0	0.0	0.0	0.0	0.0
3ac49ced40220d5850db29fbc5fb06fd	1.0	0.0	1.0	0.0	0.0	0.0	0.0
044ef185e34c4813298418e505c30922	1.0	0.0	1.0	0.0	0.0	0.0	0.0
57313ea18e89d211d9851df31fc671e7	0.2	0.8	0.2	0.6	0.2	0.0	0.0
c5f19d948afea710cd370c364f7213e4	1.0	0.0	1.0	0.0	0.0	0.0	0.0
c8f9ffef8e660038fd52c18eca92af7b	1.0	0.0	1.0	0.0	0.0	0.0	0.0
511140a72cb7719145dc34aa8601446b	1.0	0.0	1.0	0.0	0.0	0.0	0.0
6d31be28e45a310b13cf487134de9df9	0.0	1.0	0.0	0.0	0.4	0.4	0.2
06d9cd167d41a6b550b7a1d21c0129b8	0.4	0.6	0.4	0.2	0.2	0.2	0.0
6d0a6ea9950f3ace1df5e032a6450a4c	1.0	0.0	1.0	0.0	0.0	0.0	0.0
ac8d6651c86eff289c054879ab6ac65d	0.0	1.0	0.0	0.0	0.0	0.2	0.8
c03738a7ba174608b213420911133c52	0.2	0.8	0.2	0.0	0.2	0.4	0.2
522d54c73677fefe7432976a1975dafb	0.2	0.8	0.2	0.2	0.4	0.0	0.2
9a486cd0d8af95b1c9edb3b6f4326d14	1.0	0.0	1.0	0.0	0.0	0.0	0.0
71cf538923cd4141e3d2f46d75aaeac2	0.8	0.2	0.8	0.0	0.2	0.0	0.0
bdd8a450523590b16940f924442f5875	1.0	0.0	1.0	0.0	0.0	0.0	0.0
e6b0bf6ba88a30b8dcdf761e344bd5df	0.0	1.0	0.0	0.0	0.0	0.2	0.8
bfa54424a4c7302b72e2edce74193108	1.0	0.0	1.0	0.0	0.0	0.0	0.0
bf41485161cd2a9e5d2c474dc99872c8	1.0	0.0	1.0	0.0	0.0	0.0	0.0
2a10c779a4256689c3722ba3300e9d03	0.2	0.8	0.2	0.0	0.4	0.0	0.4
bef6c4ca18b92eae1f3252a7e8d4a598	1.0	0.0	1.0	0.0	0.0	0.0	0.0
f73860bf1d2430e5a126bd673291fd2d	1.0	0.0	1.0	0.0	0.0	0.0	0.0
8b3d7df68031741e10a35953f5add9ae	1.0	0.0	1.0	0.0	0.0	0.0	0.0
621369d924fbc3e4cb6a3587adffa195	0.0	1.0	0.0	0.0	0.4	0.2	0.4
78f998d6477eb3188eb0d5f608343b0e	1.0	0.0	1.0	0.0	0.0	0.0	0.0
4a1f44e95aa62b610429d7c8eabcf159	1.0	0.0	1.0	0.0	0.0	0.0	0.0
f7560d6c789da7d7a3077c4ead252e5f	0.8	0.2	0.8	0.0	0.0	0.0	0.2
d3f17ea72269deb8e6a09f895141f89f	1.0	0.0	1.0	0.0	0.0	0.0	0.0
f900f59b0041c20424b4633879199504	1.0	0.0	1.0	0.0	0.0	0.0	0.0
b4f8fbe3d461e1e36e0bcf4710aa1fb3	0.0	1.0	0.0	0.0	0.0	0.2	0.8
2f9a904bc57b34104017c080fb0c2fae	0.0	1.0	0.0	0.2	0.8	0.0	0.0
c3b83683c0be74a4a3fbee1106f61aa8	0.0	1.0	0.0	0.4	0.4	0.0	0.2
210ca2441b8bed1ff4ece0179c19d3ee	1.0	0.0	1.0	0.0	0.0	0.0	0.0
60454ba153ecd2e49984c970ee79bcef	0.2	0.8	0.2	0.0	0.2	0.2	0.4
48ece133ee9f9379596f1d28a1c8e4ad	0.0	1.0	0.0	0.0	0.0	0.0	1.0
8d654c59b9a107d8db2833a64b0986fd	1.0	0.0	1.0	0.0	0.0	0.0	0.0
f3940797668b4bbed3218bcb8443a672	1.0	0.0	1.0	0.0	0.0	0.0	0.0
75f2d703f5c6171bc4b882846e3d2ea1	0.4	0.6	0.4	0.4	0.0	0.2	0.0
af4bd9130b5365ae32babdedf556af28	1.0	0.0	1.0	0.0	0.0	0.0	0.0
